"No.","Time","Source","Destination","Protocol","Length","Info","frame number","frame length","Frame Time","Frame Time (Epoch)","Frame Protocols","Ethernet Source","Ethernet Destination","Ethernet Type","IP Source","IP Destination","IP Length","IP TTL","IP Flags","IP Fragment Offset","IP Protocol","IP Version","IP DSCP Field","IP Checksum","TCP Source Port","TCP Destination Port","TCP Length","TCP Sequence Number","TCP Acknowledgment Number","TCP Flags","TCP SYN Flag","TCP ACK Flag","TCP FIN Flag","TCP RST Flag","TCP Window Size","TCP Checksum","TCP Stream","UDP Source Port","UDP Destination Port","UDP Length","UDP Checksum","ICMP Type","ICMP Checksum","HTTP Request Method","HTTP Request URI","HTTP Request Version","HTTP Full URI","HTTP Response Code","HTTP User-Agent","HTTP Content-Length","HTTP Content Type","HTTP Cookie","HTTP Host","HTTP Referer","HTTP Location","HTTP Authorization","HTTP Connection","DNS Query Name","DNS Query Type"
"166","10.851607532","192.168.1.104","192.168.1.1","DNS","78","Standard query 0xae80 A st4r7s<A.local.lab","166","78","Jan 11, 2024 19:29:36.703659993 +03","1704990576.703659993","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","64","64","0x40","0","UDP","4","0x00","0xdcbc","","","","","","","","","","","","","","50818","53","44","0x584a","","","","","","","","","","","","","","","","","st4r7s<A.local.lab","A (Host Address)"
"167","10.851607584","192.168.1.1","192.168.1.104","DNS","153","Standard query response 0xae80 No such name A st4r7s<A.local.lab SOA a.root-servers.net","167","153","Jan 11, 2024 19:29:36.703660045 +03","1704990576.703660045","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","139","64","0x00","0","UDP","4","0x00","0x9dc5","","","","","","","","","","","","","","53","50818","119","0x8049","","","","","","","","","","","","","","","","","st4r7s<A.local.lab","A (Host Address)"
"168","10.866055539","192.168.1.108","192.168.1.104","TCP","66","[TCP ACKed unseen segment] 58538  >  80 [ACK] Seq=485 Ack=4345 Win=62592 Len=0 TSval=539922945 TSecr=121401","168","66","Jan 11, 2024 19:29:36.718108000 +03","1704990576.718108000","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x9021","58538","80","0","485","4345","0x010","Not set","Set","Not set","Not set","62592","0x0562","12","","","","","","","","","","","","","","","","","","","","","",""
"169","10.866056375","192.168.1.104","192.168.1.108","TCP","4410","[TCP Spurious Retransmission] 80  >  58538 [ACK] Seq=1 Ack=485 Win=6912 Len=4344 TSval=121401 TSecr=539922860","169","4410","Jan 11, 2024 19:29:36.718108836 +03","1704990576.718108836","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","4396","64","0x40","0","TCP","4","0x00","0x4d71","80","58538","4344","1","485","0x010","Not set","Set","Not set","Not set","6912","0x9543","12","","","","","","","","","","","","","","","","","","","","","",""
"170","10.866056399","192.168.1.104","192.168.1.108","HTTP","3229","Continuation","170","3229","Jan 11, 2024 19:29:36.718108860 +03","1704990576.718108860","eth:ethertype:ip:tcp:http:data","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","3215","64","0x40","0","TCP","4","0x00","0x520b","80","58538","3163","4345","485","0x019","Not set","Set","Set","Not set","6912","0x90a6","12","","","","","","","","","","","","","","","","","","","","","",""
"171","10.866056423","192.168.1.108","192.168.1.104","TCP","66","58538  >  80 [ACK] Seq=485 Ack=7241 Win=63488 Len=0 TSval=539922946 TSecr=121401","171","66","Jan 11, 2024 19:29:36.718108884 +03","1704990576.718108884","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x9020","58538","80","0","485","7241","0x010","Not set","Set","Not set","Not set","63488","0xfa09","12","","","","","","","","","","","","","","","","","","","","","",""
"172","10.866104821","192.168.1.108","192.168.1.104","TCP","66","58538  >  80 [FIN, ACK] Seq=485 Ack=7509 Win=64128 Len=0 TSval=539922947 TSecr=121401","172","66","Jan 11, 2024 19:29:36.718157282 +03","1704990576.718157282","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x901f","58538","80","0","485","7509","0x011","Not set","Set","Set","Not set","64128","0xf8f6","12","","","","","","","","","","","","","","","","","","","","","",""
"173","10.866104878","192.168.1.104","192.168.1.108","TCP","66","80  >  58538 [ACK] Seq=7509 Ack=486 Win=6912 Len=0 TSval=121402 TSecr=539922947","173","66","Jan 11, 2024 19:29:36.718157339 +03","1704990576.718157339","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","52","64","0x40","0","TCP","4","0x00","0x5e63","80","58538","0","7509","486","0x010","Not set","Set","Not set","Not set","6912","0xfa7e","12","","","","","","","","","","","","","","","","","","","","","",""
"174","11.664450248","192.168.1.108","192.168.1.104","TCP","74","58554  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=539923753 TSecr=0 WS=128","174","74","Jan 11, 2024 19:29:37.516502709 +03","1704990577.516502709","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","60","64","0x40","0","TCP","4","0x00","0x488b","58554","80","0","0","0","0x002","Set","Not set","Not set","Not set","64240","0x6c16","13","","","","","","","","","","","","","","","","","","","","","",""
"175","11.665115934","192.168.1.104","192.168.1.108","TCP","74","80  >  58554 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=121604 TSecr=539923753 WS=64","175","74","Jan 11, 2024 19:29:37.517168395 +03","1704990577.517168395","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","60","64","0x40","0","TCP","4","0x00","0xb697","80","58554","0","0","1","0x012","Set","Set","Not set","Not set","5792","0xfc2c","13","","","","","","","","","","","","","","","","","","","","","",""
"176","11.665981262","192.168.1.108","192.168.1.104","TCP","66","58554  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=539923754 TSecr=121604","176","66","Jan 11, 2024 19:29:37.518033723 +03","1704990577.518033723","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x4892","58554","80","0","1","1","0x010","Not set","Set","Not set","Not set","64256","0x3fa1","13","","","","","","","","","","","","","","","","","","","","","",""
"177","11.665981382","192.168.1.108","192.168.1.104","HTTP","541","GET /mutillidae/index.php?page=st4r7s%3CD3v%2509OnPOInTERenTER%2509%3D%2509confirm%28%29%250dx%3Ev3dm0s3nd HTTP/1.1 ","177","541","Jan 11, 2024 19:29:37.518033843 +03","1704990577.518033843","eth:ethertype:ip:tcp:http","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","527","64","0x40","0","TCP","4","0x00","0x46b6","58554","80","475","1","1","0x018","Not set","Set","Not set","Not set","64256","0x4a56","13","","","","","","","GET","/mutillidae/index.php?page=st4r7s%3CD3v%2509OnPOInTERenTER%2509%3D%2509confirm%28%29%250dx%3Ev3dm0s3nd","HTTP/1.1","http://192.168.1.104/mutillidae/index.php?page=st4r7s%3CD3v%2509OnPOInTERenTER%2509%3D%2509confirm%28%29%250dx%3Ev3dm0s3nd","","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 OPR/43.0.2442.991","","","","192.168.1.104","","","","close","",""
"178","11.666427118","192.168.1.104","192.168.1.108","TCP","66","80  >  58554 [ACK] Seq=1 Ack=476 Win=6912 Len=0 TSval=121604 TSecr=539923754","178","66","Jan 11, 2024 19:29:37.518479579 +03","1704990577.518479579","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","52","64","0x40","0","TCP","4","0x00","0x06a8","80","58554","0","1","476","0x010","Not set","Set","Not set","Not set","6912","0x3f50","13","","","","","","","","","","","","","","","","","","","","","",""
"179","11.759092903","192.168.1.104","192.168.1.1","DNS","127","Standard query 0xf4c3 AAAA st4r7s<D3v%09OnPOInTERenTER%09=%09confirm()%0dx>v3dm0s3nd.local.lab","179","127","Jan 11, 2024 19:29:37.611145364 +03","1704990577.611145364","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","113","64","0x40","0","UDP","4","0x00","0xdba6","","","","","","","","","","","","","","54597","53","93","0x1f4b","","","","","","","","","","","","","","","","","st4r7s<D3v%09OnPOInTERenTER%09=%09confirm()%0dx>v3dm0s3nd.local.lab","AAAA (IPv6 Address)"
"180","11.764730343","192.168.1.1","192.168.1.104","DNS","202","Standard query response 0xf4c3 No such name AAAA st4r7s<D3v%09OnPOInTERenTER%09=%09confirm()%0dx>v3dm0s3nd.local.lab SOA a.root-servers.net","180","202","Jan 11, 2024 19:29:37.616782804 +03","1704990577.616782804","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","188","64","0x00","0","UDP","4","0x00","0x3913","","","","","","","","","","","","","","53","54597","168","0xb7da","","","","","","","","","","","","","","","","","st4r7s<D3v%09OnPOInTERenTER%09=%09confirm()%0dx>v3dm0s3nd.local.lab","AAAA (IPv6 Address)"
"181","11.766236065","192.168.1.104","192.168.1.1","DNS","127","Standard query 0xb3e8 A st4r7s<D3v%09OnPOInTERenTER%09=%09confirm()%0dx>v3dm0s3nd.local.lab","181","127","Jan 11, 2024 19:29:37.618288526 +03","1704990577.618288526","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","113","64","0x40","0","UDP","4","0x00","0xdba4","","","","","","","","","","","","","","34993","53","93","0xc7ba","","","","","","","","","","","","","","","","","st4r7s<D3v%09OnPOInTERenTER%09=%09confirm()%0dx>v3dm0s3nd.local.lab","A (Host Address)"
"182","11.768739625","192.168.1.108","142.250.185.130","TLSv1.2","93","Application Data","182","93","Jan 11, 2024 19:29:37.620792086 +03","1704990577.620792086","eth:ethertype:ip:tcp:tls","08:00:27:37:96:63","08:00:27:a6:7e:fb","IPv4","192.168.1.108","142.250.185.130","79","64","0x40","0","TCP","4","0x00","0xab9b","34248","443","39","1","1","0x018","Not set","Set","Not set","Not set","62780","0xcfce","14","","","","","","","","","","","","","","","","","","","","","",""
"183","11.770468925","192.168.1.108","142.250.185.130","TLSv1.2","78","Application Data","183","78","Jan 11, 2024 19:29:37.622521386 +03","1704990577.622521386","eth:ethertype:ip:tcp:tls","08:00:27:37:96:63","08:00:27:a6:7e:fb","IPv4","192.168.1.108","142.250.185.130","64","64","0x40","0","TCP","4","0x00","0xaba9","34248","443","24","40","1","0x018","Not set","Set","Not set","Not set","62780","0x33c8","14","","","","","","","","","","","","","","","","","","","","","",""
"184","11.770469121","192.168.1.1","192.168.1.104","DNS","202","Standard query response 0xb3e8 No such name A st4r7s<D3v%09OnPOInTERenTER%09=%09confirm()%0dx>v3dm0s3nd.local.lab SOA a.root-servers.net","184","202","Jan 11, 2024 19:29:37.622521582 +03","1704990577.622521582","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","188","64","0x00","0","UDP","4","0x00","0xf5db","","","","","","","","","","","","","","53","34993","168","0x604a","","","","","","","","","","","","","","","","","st4r7s<D3v%09OnPOInTERenTER%09=%09confirm()%0dx>v3dm0s3nd.local.lab","A (Host Address)"
"185","11.770469214","192.168.1.108","142.250.185.130","TCP","60","34248  >  443 [FIN, ACK] Seq=64 Ack=1 Win=62780 Len=0","185","60","Jan 11, 2024 19:29:37.622521675 +03","1704990577.622521675","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:a6:7e:fb","IPv4","192.168.1.108","142.250.185.130","40","64","0x40","0","TCP","4","0x00","0xabc0","34248","443","0","64","1","0x011","Not set","Set","Set","Not set","62780","0x559c","14","","","","","","","","","","","","","","","","","","","","","",""
"186","11.783321363","142.250.185.130","192.168.1.108","TCP","60","443  >  34248 [ACK] Seq=1 Ack=40 Win=65535 Len=0","186","60","Jan 11, 2024 19:29:37.635373824 +03","1704990577.635373824","eth:ethertype:ip:tcp","08:00:27:a6:7e:fb","08:00:27:37:96:63","IPv4","142.250.185.130","192.168.1.108","40","63","0x00","0","TCP","4","0x00","0xa471","443","34248","0","1","40","0x010","Not set","Set","Not set","Not set","65535","0x4af2","14","","","","","","","","","","","","","","","","","","","","","",""
"187","11.784388152","142.250.185.130","192.168.1.108","TCP","60","443  >  34248 [ACK] Seq=1 Ack=64 Win=65535 Len=0","187","60","Jan 11, 2024 19:29:37.636440613 +03","1704990577.636440613","eth:ethertype:ip:tcp","08:00:27:a6:7e:fb","08:00:27:37:96:63","IPv4","142.250.185.130","192.168.1.108","40","63","0x00","0","TCP","4","0x00","0xa470","443","34248","0","1","64","0x010","Not set","Set","Not set","Not set","65535","0x4ada","14","","","","","","","","","","","","","","","","","","","","","",""
"188","11.784388423","142.250.185.130","192.168.1.108","TCP","60","443  >  34248 [ACK] Seq=1 Ack=65 Win=65535 Len=0","188","60","Jan 11, 2024 19:29:37.636440884 +03","1704990577.636440884","eth:ethertype:ip:tcp","08:00:27:a6:7e:fb","08:00:27:37:96:63","IPv4","142.250.185.130","192.168.1.108","40","63","0x00","0","TCP","4","0x00","0xa46f","443","34248","0","1","65","0x010","Not set","Set","Not set","Not set","65535","0x4ad9","14","","","","","","","","","","","","","","","","","","","","","",""
"189","11.789230825","192.168.1.104","192.168.1.108","TCP","4410","80  >  58554 [ACK] Seq=1 Ack=476 Win=6912 Len=4344 TSval=121635 TSecr=539923754 [TCP segment of a reassembled PDU]","189","4410","Jan 11, 2024 19:29:37.641283286 +03","1704990577.641283286","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","4396","64","0x40","0","TCP","4","0x00","0xf5ae","80","58554","4344","1","476","0x010","Not set","Set","Not set","Not set","6912","0x9543","13","","","","","","","","","","","","","","","","","","","","","",""
"190","11.790591228","192.168.1.108","192.168.1.104","TCP","66","58554  >  80 [ACK] Seq=476 Ack=4345 Win=62592 Len=0 TSval=539923878 TSecr=121635","190","66","Jan 11, 2024 19:29:37.642643689 +03","1704990577.642643689","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x4890","58554","80","0","476","4345","0x010","Not set","Set","Not set","Not set","62592","0x2c40","13","","","","","","","","","","","","","","","","","","","","","",""
"191","11.790591477","192.168.1.104","192.168.1.108","HTTP","3221","HTTP/1.1 200 OK  (text/html)","191","3221","Jan 11, 2024 19:29:37.642643938 +03","1704990577.642643938","eth:ethertype:ip:tcp:http:data-text-lines","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","3207","64","0x40","0","TCP","4","0x00","0xfa50","80","58554","3155","4345","476","0x018","Not set","Set","Not set","Not set","6912","0x909e","13","","","","","","","","","","","200","","6974","text/html","","","","","","close","",""
"192","11.791448863","192.168.1.108","192.168.1.104","TCP","66","58554  >  80 [ACK] Seq=476 Ack=7500 Win=62592 Len=0 TSval=539923880 TSecr=121635","192","66","Jan 11, 2024 19:29:37.643501324 +03","1704990577.643501324","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x488f","58554","80","0","476","7500","0x010","Not set","Set","Not set","Not set","62592","0x1feb","13","","","","","","","","","","","","","","","","","","","","","",""
"193","11.792370281","192.168.1.108","192.168.1.104","TCP","66","58554  >  80 [FIN, ACK] Seq=476 Ack=7500 Win=64128 Len=0 TSval=539923880 TSecr=121635","193","66","Jan 11, 2024 19:29:37.644422742 +03","1704990577.644422742","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x488e","58554","80","0","476","7500","0x011","Not set","Set","Set","Not set","64128","0x1fde","13","","","","","","","","","","","","","","","","","","","","","",""
"194","11.793397995","192.168.1.104","192.168.1.108","TCP","66","80  >  58554 [FIN, ACK] Seq=7500 Ack=477 Win=6912 Len=0 TSval=121636 TSecr=539923880","194","66","Jan 11, 2024 19:29:37.645450456 +03","1704990577.645450456","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","52","64","0x40","0","TCP","4","0x00","0x06a1","80","58554","0","7500","477","0x011","Not set","Set","Set","Not set","6912","0x2165","13","","","","","","","","","","","","","","","","","","","","","",""
"195","11.794715281","192.168.1.108","192.168.1.104","TCP","66","58554  >  80 [ACK] Seq=477 Ack=7501 Win=64128 Len=0 TSval=539923883 TSecr=121636","195","66","Jan 11, 2024 19:29:37.646767742 +03","1704990577.646767742","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x488d","58554","80","0","477","7501","0x010","Not set","Set","Not set","Not set","64128","0x1fd9","13","","","","","","","","","","","","","","","","","","","","","",""
"196","11.854439795","142.250.185.130","192.168.1.108","TCP","60","443  >  34248 [FIN, ACK] Seq=1 Ack=65 Win=65535 Len=0","196","60","Jan 11, 2024 19:29:37.706492256 +03","1704990577.706492256","eth:ethertype:ip:tcp","08:00:27:a6:7e:fb","08:00:27:37:96:63","IPv4","142.250.185.130","192.168.1.108","40","63","0x00","0","TCP","4","0x00","0xa46e","443","34248","0","1","65","0x011","Not set","Set","Set","Not set","65535","0x4ad8","14","","","","","","","","","","","","","","","","","","","","","",""
"197","11.854440264","192.168.1.108","142.250.185.130","TCP","60","34248  >  443 [ACK] Seq=65 Ack=2 Win=62780 Len=0","197","60","Jan 11, 2024 19:29:37.706492725 +03","1704990577.706492725","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:a6:7e:fb","IPv4","192.168.1.108","142.250.185.130","40","64","0x40","0","TCP","4","0x00","0x303f","34248","443","0","65","2","0x010","Not set","Set","Not set","Not set","62780","0x559b","14","","","","","","","","","","","","","","","","","","","","","",""
"198","12.715662429","192.168.1.108","192.168.1.104","TCP","74","44104  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=539924805 TSecr=0 WS=128","198","74","Jan 11, 2024 19:29:38.567714890 +03","1704990578.567714890","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","60","64","0x40","0","TCP","4","0x00","0x2e77","44104","80","0","0","0","0x002","Set","Not set","Not set","Not set","64240","0x0dcd","15","","","","","","","","","","","","","","","","","","","","","",""
"199","12.716126496","192.168.1.104","192.168.1.108","TCP","74","80  >  44104 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=121867 TSecr=539924805 WS=64","199","74","Jan 11, 2024 19:29:38.568178957 +03","1704990578.568178957","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","60","64","0x40","0","TCP","4","0x00","0xb697","80","44104","0","0","1","0x012","Set","Set","Not set","Not set","5792","0xf081","15","","","","","","","","","","","","","","","","","","","","","",""
"200","12.716564532","192.168.1.108","192.168.1.104","TCP","66","44104  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=539924806 TSecr=121867","200","66","Jan 11, 2024 19:29:38.568616993 +03","1704990578.568616993","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x2e7e","44104","80","0","1","1","0x010","Not set","Set","Not set","Not set","64256","0x33f6","15","","","","","","","","","","","","","","","","","","","","","",""
"201","12.716564644","192.168.1.108","192.168.1.104","HTTP","532","GET /mutillidae/index.php?page=st4r7s%3CdetAILS%250aOntoGglE%250d%3D%250d%28prompt%29%60%60%3E3nd HTTP/1.1 ","201","532","Jan 11, 2024 19:29:38.568617105 +03","1704990578.568617105","eth:ethertype:ip:tcp:http","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","518","64","0x40","0","TCP","4","0x00","0x2cab","44104","80","466","1","1","0x018","Not set","Set","Not set","Not set","64256","0xadf8","15","","","","","","","GET","/mutillidae/index.php?page=st4r7s%3CdetAILS%250aOntoGglE%250d%3D%250d%28prompt%29%60%60%3E3nd","HTTP/1.1","http://192.168.1.104/mutillidae/index.php?page=st4r7s%3CdetAILS%250aOntoGglE%250d%3D%250d%28prompt%29%60%60%3E3nd","","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 OPR/43.0.2442.991","","","","192.168.1.104","","","","close","",""
"202","12.717675095","192.168.1.104","192.168.1.108","TCP","66","80  >  44104 [ACK] Seq=1 Ack=467 Win=6912 Len=0 TSval=121867 TSecr=539924806","202","66","Jan 11, 2024 19:29:38.569727556 +03","1704990578.569727556","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","52","64","0x40","0","TCP","4","0x00","0xf2de","80","44104","0","1","467","0x010","Not set","Set","Not set","Not set","6912","0x33ae","15","","","","","","","","","","","","","","","","","","","","","",""
